
time:2018-12-14 22:22:41, Preset positions:3, ID:1, temperature:17.7
time:2018-12-14 22:22:52, Preset positions:4, ID:1, temperature:16.3
time:2018-12-14 22:23:32, Preset positions:3, ID:1, temperature:17.7
time:2018-12-14 22:25:00, Preset positions:2, ID:1, temperature:21.3
time:2018-12-14 22:25:09, Preset positions:3, ID:1, temperature:17.7
time:2018-12-14 22:25:20, Preset positions:4, ID:1, temperature:16.4
time:2018-12-14 22:25:50, Preset positions:2, ID:1, temperature:21.1
time:2018-12-14 22:25:59, Preset positions:3, ID:1, temperature:17.6
time:2018-12-14 22:26:10, Preset positions:4, ID:1, temperature:16.3
time:2018-12-14 22:26:40, Preset positions:2, ID:1, temperature:20.7
time:2018-12-14 22:26:52, Preset positions:4, ID:1, temperature:16.4
